UsageID,CustomerID,SubscriptionID,UsageDate,MinutesWatched,Sessions,Device,ItemsConsumed
USE00011711,CUST01058,SUB001058,2025-02-17,49,1,Tablet,1
USE00011712,CUST02829,SUB002829,2025-05-20,71,1,Mobile,0
USE00011713,CUST01984,SUB001984,2024-05-19,14,1,Tablet,10
USE00011714,CUST00727,SUB000727,2025-08-24,1,1,Smart TV,1
USE00011715,CUST01135,SUB001135,2025-10-23,25,1,Smart TV,10
USE00011716,CUST02477,SUB002477,2025-11-09,84,1,Mobile,7
USE00011717,CUST00673,SUB000673,2025-10-28,32,2,Desktop,14
USE00011718,CUST00096,SUB000096,2024-12-21,12,1,Mobile,3
USE00011719,CUST02198,SUB002198,2023-10-23,34,1,Tablet,20
USE00011720,CUST01901,SUB001901,2025-10-31,36,1,Smart TV,0
USE00011721,CUST00209,SUB000209,2025-06-21,62,4,Desktop,18
USE00011722,CUST00711,SUB000711,2024-04-17,0,2,Smart TV,4
USE00011723,CUST02340,SUB002340,2025-11-08,110,1,Mobile,6
USE00011724,CUST02247,SUB002247,2025-09-05,33,1,Mobile,9
USE00011725,CUST02416,SUB002416,2024-11-24,0,1,Desktop,0
USE00011726,CUST00350,SUB000350,2025-09-14,33,1,Tablet,0
USE00011727,CUST00674,SUB000674,2025-04-04,22,1,Mobile,2
USE00011728,CUST00716,SUB000716,2025-06-27,83,2,Mobile,1
USE00011729,CUST02227,SUB002227,2025-09-25,9,1,Smart TV,1
USE00011730,CUST03383,SUB003383,2024-11-04,0,1,Tablet,9
USE00011731,CUST02936,SUB002936,2025-10-16,39,1,Mobile,1
USE00011732,CUST02041,SUB002041,2025-01-27,26,1,Mobile,8
USE00011733,CUST02846,SUB002846,2025-11-17,42,3,Desktop,3
USE00011734,CUST03073,SUB003073,2025-08-08,17,1,Tablet,4
USE00011735,CUST00653,SUB000653,2025-05-19,80,2,Mobile,7
USE00011736,CUST00987,SUB000987,2025-10-24,50,1,Mobile,0
USE00011737,CUST01393,SUB001393,2025-04-30,99,1,Mobile,6
USE00011738,CUST00691,SUB000691,2025-11-17,63,2,Desktop,2
USE00011739,CUST01498,SUB001498,2024-08-26,50,1,Mobile,0
USE00011740,CUST03057,SUB003057,2025-01-12,0,2,Mobile,3
USE00011741,CUST01795,SUB001795,2024-04-18,58,1,Mobile,9
USE00011742,CUST03328,SUB003328,2025-11-16,0,1,Tablet,1
USE00011743,CUST00540,SUB000540,2025-10-07,52,1,Mobile,11
USE00011744,CUST02919,SUB002919,2025-04-05,43,1,Mobile,0
USE00011745,CUST00447,SUB000447,2025-04-18,116,1,Mobile,8
USE00011746,CUST01967,SUB001967,2025-09-26,21,1,Mobile,23
USE00011747,CUST01012,SUB001012,2024-09-26,50,1,Mobile,2
USE00011748,CUST03145,SUB003145,2024-06-10,33,2,Smart TV,3
USE00011749,CUST03285,SUB003285,2025-03-20,28,1,Mobile,9
USE00011750,CUST02182,SUB002182,2025-04-24,21,2,Mobile,2
USE00011751,CUST00652,SUB000652,2025-05-07,14,1,Mobile,9
USE00011752,CUST02114,SUB002114,2025-07-18,78,1,Mobile,6
USE00011753,CUST03428,SUB003428,2025-10-27,92,3,Tablet,10
USE00011754,CUST00523,SUB000523,2025-10-31,43,1,Console,0
USE00011755,CUST02496,SUB002496,2025-06-05,0,1,Smart TV,1
USE00011756,CUST01982,SUB001982,2025-11-12,17,1,Desktop,0
USE00011757,CUST01422,SUB001422,2025-10-14,58,1,Tablet,4
USE00011758,CUST01761,SUB001761,2025-09-28,25,1,Mobile,1
USE00011759,CUST01949,SUB001949,2025-08-08,109,1,Mobile,16
USE00011760,CUST03024,SUB003024,2025-07-02,0,2,Desktop,5
USE00011761,CUST03361,SUB003361,2025-01-20,18,1,Tablet,6
USE00011762,CUST01703,SUB001703,2025-07-28,17,2,Desktop,15
USE00011763,CUST02466,SUB002466,2025-08-08,48,1,Desktop,1
USE00011764,CUST00570,SUB000570,2025-11-09,0,1,Mobile,11
USE00011765,CUST00131,SUB000131,2025-10-06,52,1,Mobile,1
USE00011766,CUST00792,SUB000792,2025-05-15,44,4,Mobile,2
USE00011767,CUST01063,SUB001063,2025-10-28,30,1,Desktop,3
USE00011768,CUST01679,SUB001679,2025-11-15,0,1,Smart TV,5
USE00011769,CUST00348,SUB000348,2024-10-27,62,1,Tablet,1
USE00011770,CUST00983,SUB000983,2025-01-16,66,1,Mobile,16
USE00011771,CUST00710,SUB000710,2025-08-18,66,1,Smart TV,9
USE00011772,CUST00809,SUB000809,2025-11-01,22,2,Mobile,1
USE00011773,CUST00624,SUB000624,2025-09-19,0,3,Mobile,12
USE00011774,CUST02375,SUB002375,2025-10-23,42,1,Mobile,0
USE00011775,CUST01824,SUB001824,2025-07-01,44,1,Mobile,1
USE00011776,CUST01574,SUB001574,2025-09-24,78,1,Mobile,4
USE00011777,CUST00012,SUB000012,2025-09-18,0,2,Mobile,8
USE00011778,CUST00756,SUB000756,2025-06-20,38,1,Mobile,9
USE00011779,CUST01500,SUB001500,2025-07-30,67,1,Mobile,0
USE00011780,CUST01328,SUB001328,2024-07-12,40,3,Desktop,2
USE00011781,CUST01710,SUB001710,2025-07-28,96,1,Smart TV,4
USE00011782,CUST01723,SUB001723,2025-11-03,68,1,Desktop,1
USE00011783,CUST00710,SUB000710,2025-10-05,54,2,Desktop,24
USE00011784,CUST00170,SUB000170,2025-07-05,49,1,Mobile,3
USE00011785,CUST01446,SUB001446,2023-11-17,0,2,Mobile,10
USE00011786,CUST02293,SUB002293,2025-10-01,18,3,Mobile,11
USE00011787,CUST01496,SUB001496,2024-09-30,53,2,Desktop,1
USE00011788,CUST02687,SUB002687,2025-08-22,0,2,Desktop,4
USE00011789,CUST00079,SUB000079,2025-10-08,10,3,Desktop,21
USE00011790,CUST00601,SUB000601,2025-08-01,10,1,Desktop,12
USE00011791,CUST00636,SUB000636,2025-03-22,93,2,Smart TV,1
USE00011792,CUST01906,SUB001906,2025-11-12,72,1,Mobile,12
USE00011793,CUST02615,SUB002615,2025-06-24,0,1,Tablet,4
USE00011794,CUST02616,SUB002616,2025-09-05,0,2,Mobile,6
USE00011795,CUST00193,SUB000193,2025-09-09,2,1,Desktop,17
USE00011796,CUST02922,SUB002922,2025-08-21,0,1,Mobile,5
USE00011797,CUST00762,SUB000762,2025-11-09,60,1,Smart TV,0
USE00011798,CUST00823,SUB000823,2025-11-09,0,1,Smart TV,24
USE00011799,CUST00681,SUB000681,2025-01-06,58,1,Tablet,14
USE00011800,CUST02357,SUB002357,2025-07-13,14,1,Tablet,6
USE00011801,CUST02097,SUB002097,2025-06-07,52,1,Smart TV,4
USE00011802,CUST02092,SUB002092,2025-06-23,61,1,Mobile,17
USE00011803,CUST01719,SUB001719,2025-08-06,9,1,Desktop,3
USE00011804,CUST00574,SUB000574,2025-09-22,15,1,Desktop,1
USE00011805,CUST01116,SUB001116,2025-08-08,0,1,Tablet,0
USE00011806,CUST00411,SUB000411,2025-07-21,45,1,Mobile,9
USE00011807,CUST01316,SUB001316,2025-03-21,22,4,Desktop,1
USE00011808,CUST00577,SUB000577,2025-11-01,19,1,Tablet,23
USE00011809,CUST01572,SUB001572,2025-03-03,2,2,Mobile,5
USE00011810,CUST00736,SUB000736,2025-09-16,59,1,Mobile,0
USE00011811,CUST01642,SUB001642,2025-10-01,1,2,Desktop,0
USE00011812,CUST02812,SUB002812,2024-12-14,95,2,Desktop,0
USE00011813,CUST00558,SUB000558,2025-07-13,35,1,Console,0
USE00011814,CUST03342,SUB003342,2025-09-02,25,1,Mobile,1
USE00011815,CUST01159,SUB001159,2024-06-01,0,1,Desktop,3
USE00011816,CUST01408,SUB001408,2025-08-18,42,1,Tablet,6
USE00011817,CUST00777,SUB000777,2024-04-03,36,1,Smart TV,3
USE00011818,CUST01942,SUB001942,2025-11-01,3,1,Tablet,1
USE00011819,CUST01788,SUB001788,2025-09-19,25,2,Smart TV,9
USE00011820,CUST02980,SUB002980,2025-11-14,75,2,Desktop,4
USE00011821,CUST03487,SUB003487,2025-09-25,15,1,Desktop,2
USE00011822,CUST03478,SUB003478,2025-11-14,54,2,Mobile,7
USE00011823,CUST00652,SUB000652,2025-03-01,21,1,Mobile,3
USE00011824,CUST01132,SUB001132,2025-08-23,58,2,Desktop,2
USE00011825,CUST00026,SUB000026,2025-06-30,0,2,Mobile,1
USE00011826,CUST00020,SUB000020,2025-10-24,33,1,Desktop,5
USE00011827,CUST00186,SUB000186,2025-11-13,34,1,Mobile,1
USE00011828,CUST02493,SUB002493,2025-09-11,3,1,Mobile,6
USE00011829,CUST03101,SUB003101,2025-08-02,62,1,Mobile,1
USE00011830,CUST01378,SUB001378,2025-08-22,18,2,Tablet,16
USE00011831,CUST00574,SUB000574,2025-07-11,22,1,Mobile,6
USE00011832,CUST03149,SUB003149,2025-01-05,0,1,Smart TV,2
USE00011833,CUST01510,SUB001510,2025-04-20,75,1,Mobile,1
USE00011834,CUST01011,SUB001011,2025-10-28,20,2,Smart TV,0
USE00011835,CUST03146,SUB003146,2025-07-24,40,2,Smart TV,4
USE00011836,CUST03375,SUB003375,2025-02-03,29,1,Tablet,5
USE00011837,CUST02485,SUB002485,2025-08-03,0,2,Mobile,0
USE00011838,CUST02624,SUB002624,2025-09-23,16,1,Mobile,1
USE00011839,CUST01688,SUB001688,2025-09-26,36,1,Tablet,8
USE00011840,CUST00491,SUB000491,2025-10-15,66,1,Console,5
USE00011841,CUST00672,SUB000672,2024-03-19,54,1,Desktop,10
USE00011842,CUST01085,SUB001085,2025-11-15,75,1,Console,18
USE00011843,CUST01964,SUB001964,2025-04-10,81,1,Desktop,1
USE00011844,CUST02230,SUB002230,2025-11-07,56,1,Mobile,0
USE00011845,CUST03147,SUB003147,2025-08-26,28,1,Tablet,5
USE00011846,CUST01766,SUB001766,2025-07-08,134,2,Smart TV,1
USE00011847,CUST00476,SUB000476,2024-09-24,38,1,Mobile,1
USE00011848,CUST02194,SUB002194,2024-08-03,0,1,Mobile,11
USE00011849,CUST00567,SUB000567,2025-02-16,34,4,Smart TV,3
USE00011850,CUST01590,SUB001590,2025-11-02,61,1,Mobile,1
USE00011851,CUST01374,SUB001374,2025-05-08,14,1,Mobile,1
USE00011852,CUST02067,SUB002067,2025-10-21,0,1,Mobile,4
USE00011853,CUST00162,SUB000162,2025-09-20,87,1,Mobile,0
USE00011854,CUST02069,SUB002069,2024-01-06,41,1,Mobile,14
USE00011855,CUST01659,SUB001659,2025-10-15,75,1,Desktop,10
USE00011856,CUST02192,SUB002192,2024-10-09,54,1,Desktop,8
USE00011857,CUST00748,SUB000748,2025-10-30,53,3,Smart TV,8
USE00011858,CUST02745,SUB002745,2025-11-17,0,1,Mobile,6
USE00011859,CUST02573,SUB002573,2024-02-07,51,1,Mobile,10
USE00011860,CUST01126,SUB001126,2025-11-14,72,1,Mobile,9
USE00011861,CUST01835,SUB001835,2025-11-03,69,1,Tablet,1
USE00011862,CUST03005,SUB003005,2025-05-02,0,1,Smart TV,2
USE00011863,CUST01353,SUB001353,2025-08-21,52,2,Mobile,7
USE00011864,CUST02234,SUB002234,2025-06-16,67,1,Mobile,0
USE00011865,CUST02961,SUB002961,2025-06-24,7,1,Mobile,5
USE00011866,CUST01613,SUB001613,2025-11-04,0,2,Tablet,8
USE00011867,CUST02077,SUB002077,2025-07-25,46,7,Desktop,2
USE00011868,CUST03256,SUB003256,2025-11-04,9,1,Mobile,1
USE00011869,CUST01470,SUB001470,2024-11-21,20,2,Mobile,17
USE00011870,CUST01867,SUB001867,2025-09-15,119,1,Desktop,16
USE00011871,CUST03194,SUB003194,2025-09-23,0,1,Tablet,1
USE00011872,CUST01530,SUB001530,2024-07-31,60,1,Mobile,4
USE00011873,CUST03015,SUB003015,2025-08-18,45,2,Mobile,8
USE00011874,CUST01427,SUB001427,2025-06-18,53,1,Mobile,2
USE00011875,CUST02741,SUB002741,2025-10-17,0,1,Desktop,4
USE00011876,CUST01633,SUB001633,2025-11-07,77,1,Mobile,2
USE00011877,CUST02063,SUB002063,2025-11-15,52,2,Smart TV,0
USE00011878,CUST00115,SUB000115,2025-11-17,32,1,Desktop,1
USE00011879,CUST01843,SUB001843,2025-04-23,35,1,Desktop,2
USE00011880,CUST02565,SUB002565,2025-07-31,0,2,Smart TV,8
USE00011881,CUST01192,SUB001192,2025-11-12,42,3,Mobile,11
USE00011882,CUST02141,SUB002141,2025-06-25,28,2,Console,0
USE00011883,CUST01620,SUB001620,2025-10-14,140,3,Mobile,2
USE00011884,CUST03151,SUB003151,2024-08-03,0,3,Mobile,4
USE00011885,CUST01501,SUB001501,2025-01-09,3,1,Desktop,13
USE00011886,CUST03276,SUB003276,2025-11-09,38,2,Smart TV,1
USE00011887,CUST02990,SUB002990,2025-11-16,55,1,Smart TV,2
USE00011888,CUST00129,SUB000129,2025-11-15,0,2,Desktop,3
USE00011889,CUST02710,SUB002710,2025-08-23,50,1,Tablet,4
USE00011890,CUST02961,SUB002961,2025-09-27,26,6,Tablet,6
USE00011891,CUST02352,SUB002352,2025-11-16,0,1,Tablet,3
USE00011892,CUST03475,SUB003475,2025-11-05,59,1,Mobile,1
USE00011893,CUST02936,SUB002936,2025-08-15,97,1,Desktop,0
USE00011894,CUST03284,SUB003284,2025-07-31,0,1,Desktop,5
USE00011895,CUST03069,SUB003069,2025-08-24,37,1,Tablet,11
USE00011896,CUST02549,SUB002549,2025-02-07,23,1,Mobile,8
USE00011897,CUST01789,SUB001789,2025-01-12,43,3,Mobile,7
USE00011898,CUST02386,SUB002386,2025-05-22,131,2,Desktop,13
USE00011899,CUST02509,SUB002509,2025-08-20,42,1,Mobile,5
USE00011900,CUST00798,SUB000798,2025-11-11,15,1,Mobile,1
USE00011901,CUST02907,SUB002907,2025-08-26,29,1,Mobile,2
USE00011902,CUST02481,SUB002481,2025-09-25,41,1,Desktop,6
USE00011903,CUST00721,SUB000721,2025-09-08,49,1,Smart TV,1
USE00011904,CUST01389,SUB001389,2025-08-26,21,1,Tablet,17
USE00011905,CUST03215,SUB003215,2025-02-13,15,1,Mobile,6
USE00011906,CUST03210,SUB003210,2025-08-25,34,1,Smart TV,7
USE00011907,CUST01531,SUB001531,2025-04-22,47,2,Mobile,2
USE00011908,CUST00550,SUB000550,2024-11-29,94,2,Mobile,5
USE00011909,CUST03486,SUB003486,2025-07-03,51,1,Mobile,4
USE00011910,CUST01966,SUB001966,2025-11-03,23,1,Smart TV,0
USE00011911,CUST03195,SUB003195,2025-10-17,0,1,Smart TV,8
USE00011912,CUST03202,SUB003202,2025-10-24,62,2,Desktop,3
USE00011913,CUST00954,SUB000954,2024-03-23,0,1,Mobile,2
USE00011914,CUST01099,SUB001099,2025-07-15,41,3,Mobile,1
USE00011915,CUST01839,SUB001839,2024-11-12,16,1,Mobile,6
USE00011916,CUST02623,SUB002623,2025-11-09,52,1,Desktop,13
USE00011917,CUST02567,SUB002567,2025-08-30,0,3,Tablet,2
USE00011918,CUST01480,SUB001480,2025-11-16,72,2,Tablet,11
USE00011919,CUST03388,SUB003388,2025-10-23,3,2,Mobile,10
USE00011920,CUST00356,SUB000356,2025-06-19,24,3,Desktop,4
USE00011921,CUST01265,SUB001265,2024-09-21,109,1,Smart TV,5
USE00011922,CUST01025,SUB001025,2025-10-28,13,1,Mobile,5
USE00011923,CUST00948,SUB000948,2025-11-17,26,1,Desktop,15
USE00011924,CUST02608,SUB002608,2025-10-28,9,1,Desktop,7
USE00011925,CUST03392,SUB003392,2025-10-01,22,2,Mobile,8
USE00011926,CUST00560,SUB000560,2025-11-16,53,2,Desktop,1
USE00011927,CUST02751,SUB002751,2025-07-01,40,1,Tablet,2
USE00011928,CUST01528,SUB001528,2025-10-11,21,1,Smart TV,1
USE00011929,CUST02774,SUB002774,2025-11-11,65,1,Mobile,2
USE00011930,CUST01264,SUB001264,2025-11-05,52,1,Mobile,10
USE00011931,CUST00669,SUB000669,2025-07-27,25,1,Mobile,11
USE00011932,CUST00256,SUB000256,2025-08-30,86,1,Mobile,8
USE00011933,CUST01465,SUB001465,2025-11-08,18,1,Desktop,10
USE00011934,CUST00412,SUB000412,2025-11-04,14,1,Mobile,0
USE00011935,CUST01486,SUB001486,2025-11-07,15,1,Tablet,0
USE00011936,CUST01103,SUB001103,2025-11-17,80,2,Mobile,0
USE00011937,CUST02287,SUB002287,2025-06-05,0,2,Mobile,3
USE00011938,CUST00527,SUB000527,2025-11-16,0,2,Tablet,2
USE00011939,CUST03202,SUB003202,2025-09-17,75,1,Mobile,4
USE00011940,CUST00497,SUB000497,2025-10-27,133,1,Mobile,3
USE00011941,CUST01544,SUB001544,2025-11-09,67,2,Mobile,2
USE00011942,CUST00884,SUB000884,2025-10-20,0,2,Mobile,8
USE00011943,CUST00419,SUB000419,2025-04-26,20,1,Smart TV,2
USE00011944,CUST02735,SUB002735,2025-02-23,19,3,Tablet,0
USE00011945,CUST01777,SUB001777,2024-12-21,19,1,Tablet,0
USE00011946,CUST00264,SUB000264,2025-03-15,0,3,Desktop,23
USE00011947,CUST02286,SUB002286,2025-05-13,74,2,Desktop,3
USE00011948,CUST01462,SUB001462,2025-08-09,0,1,Smart TV,7
USE00011949,CUST00666,SUB000666,2025-05-24,17,2,Desktop,2
USE00011950,CUST02560,SUB002560,2025-09-14,90,1,Desktop,1
USE00011951,CUST03205,SUB003205,2024-08-25,89,1,Tablet,3
USE00011952,CUST02244,SUB002244,2025-10-04,26,1,Tablet,2
USE00011953,CUST00245,SUB000245,2025-10-31,0,2,Mobile,2
USE00011954,CUST00524,SUB000524,2024-04-17,29,2,Mobile,4
USE00011955,CUST00358,SUB000358,2025-07-17,71,2,Mobile,4
USE00011956,CUST00311,SUB000311,2025-10-12,0,2,Mobile,4
USE00011957,CUST01772,SUB001772,2025-11-13,5,2,Smart TV,0
USE00011958,CUST01639,SUB001639,2025-11-15,66,1,Mobile,3
USE00011959,CUST03477,SUB003477,2024-10-09,11,1,Mobile,4
USE00011960,CUST02094,SUB002094,2025-11-07,61,1,Mobile,14
USE00011961,CUST03321,SUB003321,2025-09-25,58,1,Mobile,0
USE00011962,CUST03371,SUB003371,2025-08-17,76,1,Desktop,0
USE00011963,CUST02008,SUB002008,2025-04-25,73,2,Desktop,5
USE00011964,CUST02775,SUB002775,2025-10-23,6,1,Mobile,0
USE00011965,CUST01032,SUB001032,2025-10-07,28,1,Mobile,3
USE00011966,CUST01480,SUB001480,2025-11-16,0,1,Mobile,3
USE00011967,CUST01902,SUB001902,2025-03-14,0,1,Smart TV,2
USE00011968,CUST02779,SUB002779,2025-08-10,22,1,Tablet,2
USE00011969,CUST02317,SUB002317,2025-11-10,77,1,Mobile,2
USE00011970,CUST01856,SUB001856,2025-10-03,9,3,Mobile,8
USE00011971,CUST02775,SUB002775,2025-10-17,63,1,Mobile,0
USE00011972,CUST03115,SUB003115,2025-03-11,0,3,Mobile,3
USE00011973,CUST03310,SUB003310,2024-12-07,26,2,Smart TV,9
USE00011974,CUST00006,SUB000006,2025-09-25,54,3,Desktop,6
USE00011975,CUST01590,SUB001590,2025-10-27,39,1,Smart TV,0
USE00011976,CUST02256,SUB002256,2025-06-07,113,2,Mobile,1
USE00011977,CUST02771,SUB002771,2025-02-26,13,2,Mobile,6
USE00011978,CUST00954,SUB000954,2024-09-13,104,4,Mobile,1
USE00011979,CUST02535,SUB002535,2025-09-20,58,3,Mobile,2
USE00011980,CUST02195,SUB002195,2024-09-10,100,1,Mobile,2
USE00011981,CUST00537,SUB000537,2024-11-20,101,3,Mobile,6
USE00011982,CUST01070,SUB001070,2025-10-25,37,1,Mobile,7
USE00011983,CUST02020,SUB002020,2025-08-11,93,1,Tablet,21
USE00011984,CUST01257,SUB001257,2025-11-13,41,1,Smart TV,0
USE00011985,CUST02699,SUB002699,2025-05-10,24,1,Mobile,4
USE00011986,CUST00797,SUB000797,2025-09-26,0,1,Mobile,1
USE00011987,CUST01076,SUB001076,2025-09-27,50,1,Mobile,8
USE00011988,CUST03396,SUB003396,2025-11-12,0,1,Mobile,9
USE00011989,CUST02269,SUB002269,2025-09-18,0,2,Desktop,3
USE00011990,CUST00264,SUB000264,2025-02-16,0,1,Mobile,14
USE00011991,CUST03015,SUB003015,2025-10-21,92,1,Smart TV,1
USE00011992,CUST00964,SUB000964,2025-09-26,20,3,Smart TV,5
USE00011993,CUST00958,SUB000958,2025-10-30,48,1,Tablet,2
USE00011994,CUST02241,SUB002241,2025-02-07,113,1,Tablet,0
USE00011995,CUST01941,SUB001941,2025-01-02,84,1,Tablet,1
USE00011996,CUST01506,SUB001506,2025-09-02,18,1,Desktop,10
USE00011997,CUST01478,SUB001478,2024-09-15,19,1,Console,1
USE00011998,CUST02102,SUB002102,2025-10-17,1,1,Mobile,15
USE00011999,CUST02849,SUB002849,2025-10-28,52,2,Console,4
USE00012000,CUST02474,SUB002474,2025-10-12,72,1,Mobile,6
USE00012001,CUST01275,SUB001275,2025-09-13,0,2,Tablet,9
USE00012002,CUST01249,SUB001249,2025-11-17,57,1,Desktop,2
USE00012003,CUST00545,SUB000545,2025-02-22,7,1,Mobile,4
USE00012004,CUST02860,SUB002860,2025-08-10,57,1,Desktop,4
USE00012005,CUST01024,SUB001024,2025-11-08,0,1,Desktop,6
USE00012006,CUST00344,SUB000344,2024-12-02,42,1,Smart TV,2
USE00012007,CUST01878,SUB001878,2025-09-28,0,2,Tablet,11
USE00012008,CUST00625,SUB000625,2025-07-10,32,1,Mobile,5
USE00012009,CUST03300,SUB003300,2024-06-21,0,2,Mobile,7
USE00012010,CUST01661,SUB001661,2025-11-10,22,1,Tablet,0
USE00012011,CUST02215,SUB002215,2024-09-11,20,1,Tablet,7
USE00012012,CUST02773,SUB002773,2025-01-23,0,1,Mobile,9
USE00012013,CUST02771,SUB002771,2024-07-21,50,2,Mobile,11
USE00012014,CUST02400,SUB002400,2025-08-04,90,1,Desktop,2
USE00012015,CUST02394,SUB002394,2025-10-03,0,1,Mobile,1
USE00012016,CUST03329,SUB003329,2025-11-17,79,2,Console,1
USE00012017,CUST01764,SUB001764,2025-08-13,72,3,Mobile,0
USE00012018,CUST00605,SUB000605,2025-09-30,41,1,Desktop,3
USE00012019,CUST02055,SUB002055,2025-06-19,77,1,Desktop,0
USE00012020,CUST01555,SUB001555,2025-10-25,16,1,Desktop,6
USE00012021,CUST00226,SUB000226,2025-10-25,61,1,Mobile,7
USE00012022,CUST01041,SUB001041,2025-10-14,13,1,Mobile,0
USE00012023,CUST02874,SUB002874,2025-10-29,0,1,Mobile,1
USE00012024,CUST01908,SUB001908,2024-12-25,39,2,Mobile,23
USE00012025,CUST01797,SUB001797,2025-04-13,43,3,Desktop,5
USE00012026,CUST00528,SUB000528,2025-11-16,103,1,Smart TV,4
USE00012027,CUST00230,SUB000230,2025-04-25,0,1,Mobile,3
USE00012028,CUST02525,SUB002525,2025-06-25,107,1,Smart TV,0
USE00012029,CUST01670,SUB001670,2025-08-21,0,1,Tablet,2
USE00012030,CUST01789,SUB001789,2025-05-05,0,1,Desktop,0
USE00012031,CUST00413,SUB000413,2025-10-15,45,1,Mobile,8
USE00012032,CUST01698,SUB001698,2025-01-11,10,1,Mobile,15
USE00012033,CUST00662,SUB000662,2024-02-17,72,3,Desktop,0
USE00012034,CUST02534,SUB002534,2024-12-30,83,1,Desktop,16
USE00012035,CUST01780,SUB001780,2025-11-01,32,1,Mobile,8
USE00012036,CUST01664,SUB001664,2025-11-16,53,1,Mobile,2
USE00012037,CUST00140,SUB000140,2025-11-16,36,1,Smart TV,0
USE00012038,CUST00369,SUB000369,2023-10-18,69,1,Mobile,13
USE00012039,CUST02997,SUB002997,2025-10-06,81,2,Desktop,10
USE00012040,CUST03212,SUB003212,2024-12-31,26,4,Mobile,0
USE00012041,CUST03148,SUB003148,2025-10-12,43,2,Mobile,12
USE00012042,CUST00560,SUB000560,2025-11-16,37,1,Mobile,2
USE00012043,CUST02081,SUB002081,2025-10-20,9,1,Mobile,2
USE00012044,CUST01631,SUB001631,2025-10-02,92,1,Mobile,2
USE00012045,CUST03438,SUB003438,2024-12-13,0,3,Mobile,0
USE00012046,CUST00571,SUB000571,2025-11-10,0,1,Desktop,8
USE00012047,CUST01119,SUB001119,2024-12-23,62,1,Mobile,8
USE00012048,CUST03187,SUB003187,2025-07-09,47,1,Mobile,17
USE00012049,CUST00781,SUB000781,2025-05-01,0,3,Desktop,2
USE00012050,CUST01599,SUB001599,2025-08-25,8,1,Mobile,6
USE00012051,CUST00062,SUB000062,2025-02-14,0,2,Mobile,4
USE00012052,CUST02055,SUB002055,2025-10-22,47,1,Mobile,9
USE00012053,CUST00180,SUB000180,2025-09-23,63,1,Mobile,14
USE00012054,CUST01404,SUB001404,2025-02-01,75,1,Mobile,0
USE00012055,CUST01496,SUB001496,2025-02-07,48,1,Mobile,4
USE00012056,CUST01093,SUB001093,2025-10-14,32,2,Smart TV,2
USE00012057,CUST01097,SUB001097,2024-12-01,0,1,Tablet,0
USE00012058,CUST00491,SUB000491,2025-08-27,51,1,Mobile,0
USE00012059,CUST03364,SUB003364,2025-01-04,12,2,Mobile,2
USE00012060,CUST00755,SUB000755,2025-09-04,43,1,Console,0
USE00012061,CUST02984,SUB002984,2025-09-14,22,2,Mobile,8
USE00012062,CUST00100,SUB000100,2025-10-17,0,2,Desktop,7
USE00012063,CUST02118,SUB002118,2025-11-17,35,1,Desktop,0
USE00012064,CUST01678,SUB001678,2024-02-07,21,2,Mobile,0
USE00012065,CUST02209,SUB002209,2025-10-30,3,1,Desktop,8
USE00012066,CUST03270,SUB003270,2025-10-30,43,1,Mobile,12
USE00012067,CUST00942,SUB000942,2025-01-08,45,1,Mobile,7
USE00012068,CUST00048,SUB000048,2024-12-05,0,1,Smart TV,0
USE00012069,CUST02880,SUB002880,2025-02-09,31,2,Tablet,2
USE00012070,CUST02533,SUB002533,2025-10-30,59,1,Mobile,6
USE00012071,CUST00445,SUB000445,2025-08-19,0,1,Tablet,8
USE00012072,CUST01793,SUB001793,2025-02-06,69,1,Mobile,0
USE00012073,CUST00379,SUB000379,2025-04-22,63,1,Mobile,0
USE00012074,CUST00536,SUB000536,2025-10-10,23,1,Mobile,2
USE00012075,CUST03497,SUB003497,2025-04-14,70,1,Mobile,4
USE00012076,CUST01730,SUB001730,2025-10-31,49,1,Desktop,3
USE00012077,CUST02311,SUB002311,2025-07-03,0,1,Mobile,13
USE00012078,CUST00111,SUB000111,2025-07-05,3,1,Mobile,5
USE00012079,CUST01552,SUB001552,2025-11-12,0,2,Mobile,2
USE00012080,CUST00020,SUB000020,2025-10-23,21,1,Desktop,7
USE00012081,CUST01710,SUB001710,2025-09-04,0,2,Tablet,1
USE00012082,CUST01054,SUB001054,2025-10-26,0,1,Mobile,1
USE00012083,CUST01759,SUB001759,2025-10-12,0,1,Desktop,1
USE00012084,CUST01328,SUB001328,2024-04-24,28,1,Mobile,11
USE00012085,CUST02887,SUB002887,2025-11-14,0,1,Mobile,0
USE00012086,CUST01938,SUB001938,2025-11-17,35,2,Mobile,5
USE00012087,CUST00925,SUB000925,2025-10-22,32,2,Console,2
USE00012088,CUST00598,SUB000598,2025-05-01,88,1,Mobile,8
USE00012089,CUST01105,SUB001105,2025-10-07,25,1,Tablet,6
USE00012090,CUST01242,SUB001242,2024-10-22,32,3,Mobile,4
USE00012091,CUST01695,SUB001695,2025-10-16,0,3,Mobile,15
USE00012092,CUST01056,SUB001056,2025-11-06,33,2,Mobile,7
USE00012093,CUST01805,SUB001805,2025-06-24,0,2,Desktop,0
USE00012094,CUST02172,SUB002172,2024-02-16,80,1,Smart TV,17
USE00012095,CUST01393,SUB001393,2025-04-19,30,1,Desktop,4
USE00012096,CUST02554,SUB002554,2025-03-05,26,1,Mobile,2
